Length,EffectiveLength,TPM,NumReads,Weight
"1697","1497.991","26.725954","1300.916144","-119"
"1337","1137.991","38.261401","1414.837464","9976"
"4811","4611.991","4.030339","604.000000","10000"
"3034","2834.991","0.000000","0.000000","-2"
"1774","1574.991","0.117237","6.000000","9998"
"2003","1803.991","0.699427","41.000000","10000"
"860","660.998","513.230252","11023.499996","9926"
"737","537.999","519.531136","9082.394680","9959"
"1062","862.991","88.291000","2475.879585","9930"
"2392","2192.991","21.499901","1532.075682","9960"
"1341","1141.991","1.158774","43.000000","9995"
"1261","1061.991","9.460811","326.479614","9995"
"1248","1048.991","29.938014","1020.473167","9993"
"1173","973.991","40.160573","1271.047219","9995"
"1231","1031.991","54.094677","1814.000000","10000"
"1200","1000.991","2.032979","66.125632","9983"
"584","385.005","1.090613","13.644063","9992"
"1528","1328.991","25.796232","1114.000000","9995"
"581","382.005","143.380380","1779.776475","9984"
"3293","3093.991","32.644693","3282.000000","10000"
"588","389.005","23.021372","291.000000","9976"
"1135","935.991","169.558134","5157.000000","9986"
"1081","881.991","110.865310","3177.361660","9970"
"548","349.005","33.419523","379.000000","9995"
"559","360.005","0.000000","0.000000","-25"
"2990","2790.991","6.206424","562.868282","9892"
"991","791.998","85.078247","2189.523640","9995"
"2792","2592.991","0.273038","23.005490","9997"
"854","654.998","19.626404","417.722453","9984"
"943","743.998","12.134028","293.348473","9974"
"1124","924.991","19.701218","592.157740","9967"
"2558","2358.991","0.000000","0.000000","0"
"963","763.998","41.489479","1030.000000","9993"
"2072","1872.991","5.915070","360.000000","10000"
"2505","2305.991","6.841065","512.611399","9986"
"506","307.007","13.043925","130.125848","9991"
"922","722.998","2.118446","49.769296","9989"
"1527","1327.991","71.099769","3068.104854","9988"
"964","764.998","1.609136","40.000000","9984"
"3078","2878.991","12.575534","1176.450537","9869"
"2251","2051.991","21.990519","1466.283151","-92"
"1552","1352.991","4.365970","191.947550","9978"
"2039","1839.991","1.588916","95.000000","10000"
"1941","1741.991","9.115844","516.000000","9998"
"1430","1230.991","17.114523","684.583695","9993"
"942","742.998","6.286634","151.779429","9995"
"777","577.998","7.417239","139.307963","9997"
"372","173.012","32.337450","181.797889","9991"
"782","582.998","98.373251","1863.594434","9930"
"1566","1366.991","0.074265","3.298811","-48"
"8128","7928.991","0.000000","0.000000","-3"
"1821","1621.991","5.878128","309.809262","-90"
"1379","1179.991","9.493270","364.000000","9995"
"1550","1350.991","6.856574","301.000000","9998"
"6967","6767.991","18.957250","4169.097623","9988"
"3466","3266.991","67.257905","7140.000000","9998"
"1111","911.991","12.822899","380.000000","9993"
"918","718.998","94.502122","2207.884324","9998"
"714","515.000","145.573923","2436.115676","9998"
"2119","1919.991","5.097253","318.011136","9993"
"1054","854.991","113.233571","3145.890202","9989"
"1702","1502.991","28.992076","1415.932586","9993"
"554","355.005","89.920581","1037.291651","9981"
"588","389.005","7.167784","90.603858","9982"
"3967","3767.991","0.000034","0.004164","-18"
"466","267.007","14.608621","126.747445","9997"
"918","718.998","20.142688","470.600278","9995"
"1726","1526.991","3.963288","196.652277","9995"
"1292","1092.991","128.730894","4572.000000","10000"
"1161","961.991","8.808546","275.348077","9990"
"1902","1702.991","11.664097","645.461545","9991"
"1426","1226.991","0.000000","0.000000","-2"
"823","623.998","2.851744","57.823027","9988"
"807","607.998","3.669246","72.491375","9988"
"543","344.005","38.439588","429.685598","9993"
"635","436.002","121.615675","1723.000000","9995"
"4189","3989.991","3.530128","457.687778","9965"
"550","351.005","6.790445","77.449540","9987"
"1378","1178.991","43.447307","1664.486255","9998"
"700","501.000","776.149415","12635.435602","9998"
"620","421.003","48.520872","663.775593","9866"
"582","383.005","32.740637","407.472452","9888"
"1503","1303.991","104.803322","4440.751955","9841"
"809","609.998","11.603583","230.000000","9998"
"1300","1100.991","3.997104","143.000000","9998"
"613","414.003","0.000000","0.000000","-3"
"833","633.998","18.979368","391.000000","9998"
"620","421.003","124.120925","1698.000000","9984"
"940","740.998","5.740136","138.212179","9991"
"2677","2477.991","16.264023","1309.587822","9981"
"524","325.007","23.474430","247.910093","9995"
"2869","2669.991","11.179151","969.896814","9941"
"980","780.998","34.286637","870.125366","9993"
"2063","1863.991","0.396307","24.003926","9995"
"533","334.006","11.597464","125.870709","9995"
"586","387.005","6.918246","87.000000","9998"
"2968","2768.991","22.415996","2016.909971","9786"
"2635","2435.991","0.885602","70.100481","-31"
"683","484.001","92.995746","1462.567883","9995"
"2931","2731.991","2.230381","198.000000","9998"
"4307","4107.991","7.191485","959.964103","9998"
"988","788.998","7.605919","195.000000","9993"
"1841","1641.991","18.667307","996.000000","10000"
"952","752.998","20.393870","499.000000","9986"
"523","324.007","74.940428","789.000000","9937"
"2773","2573.991","29.503766","2467.694615","9986"
"2304","2104.991","26.705181","1826.638820","9988"
"2416","2216.991","10.642304","766.666565","9989"
"1183","983.991","1.720144","55.000000","10000"
"2010","1810.991","1.392115","81.921560","9993"
"1781","1581.991","2.663346","136.911057","9970"
"2625","2425.991","14.107876","1112.135625","9978"
"1606","1406.991","1.221217","55.833004","9971"
"3775","3575.991","41.127362","4778.969031","9724"
"579","380.005","4.658830","57.527148","-74"
"849","649.998","7.683600","162.287050","9990"
"965","765.998","26.500095","659.602182","9983"
"619","420.003","39.208823","535.110768","9988"
"3601","3401.991","0.324989","35.925996","9849"
"883","683.998","75.999224","1689.161210","-216"
"699","500.000","0.000000","0.000000","-16"
"1242","1042.991","0.000000","0.000000","-18"
"856","656.998","21.406469","457.000000","9993"
"4778","4578.991","36.744144","5467.199000","9937"
"4914","4714.991","1.587297","243.190221","-76"
"1963","1763.991","11.751723","673.604241","9842"
"1575","1375.991","14.895359","665.998808","-36"
"932","732.998","16.359626","389.657665","9978"
"1611","1411.991","0.000000","0.000000","-19"
"579","380.005","4.130229","51.000000","9998"
"586","387.005","12.484650","157.000000","9997"
"7296","7096.991","0.606442","139.852561","9995"
"1364","1164.991","6.211433","235.137140","9995"
"1767","1567.991","4.278845","218.010299","9993"
"577","378.005","0.000000","0.000000","-12"
"531","332.007","12.614585","136.090124","9972"
"1058","858.991","25.869389","722.073826","9937"
"922","722.998","50.635228","1189.589007","9986"
"582","383.005","28.182076","350.739046","9991"
"975","775.998","34.870710","879.282480","9882"
"389","190.011","227.103829","1402.203051","9991"
"1004","804.991","123.216712","3223.052986","9988"
"1413","1213.991","10.564452","416.743963","9986"
"2431","2231.991","0.000000","0.000000","-7"
"7289","7089.991","9.331746","2149.886589","9984"
"2677","2477.991","8.489943","683.614737","9990"
"2496","2296.991","28.233342","2107.310370","9992"
"854","654.998","10.524487","224.000000","9971"
"5681","5481.991","3.145001","560.229620","9963"
"690","491.001","1.459616","23.287761","9981"
"839","639.998","40.463286","841.485977","9988"
"431","232.010","0.000000","0.000000","0"
"1632","1432.991","1.460146","67.990265","-10"
"2121","1921.991","1.062279","66.343298","9964"
"2204","2004.991","11.496416","749.000000","9982"
"710","511.000","3997.148748","66370.991228","9847"
"1936","1736.991","0.070584","3.983921","9998"
"3523","3323.991","0.990643","107.000000","9956"
"582","383.005","9.386804","116.823139","9945"
"1358","1158.991","5.301103","199.642560","9868"
"2299","2099.991","5.605909","382.534301","9859"
"3204","3004.991","0.000000","0.000000","-2"
"747","547.999","5.884055","104.776469","9983"
"3152","2952.991","5.443220","522.305903","9968"
"1930","1730.991","1.582298","89.000000","10000"
"599","400.004","16.042333","208.515879","9998"
"801","601.998","2.349813","45.965878","-6"
"4207","4007.991","1.967721","256.269696","-11"
"7378","7178.991","0.432936","100.993599","9966"
"878","678.998","12.826579","283.000000","9995"
"576","377.005","65.792176","805.987016","9970"
"3659","3459.991","0.048792","5.485681","9994"
"559","360.005","18.379689","215.007689","9972"
"1172","972.991","34.624649","1094.714923","9974"
"953","753.998","85.579737","2096.757529","9972"
"606","407.004","5.188073","68.613782","9986"
"956","756.998","19.960882","491.000000","9997"
"422","223.010","164.727494","1193.704065","9981"
"538","339.005","0.000000","0.000000","-2"
"1397","1197.991","3.764600","146.547773","-62"
"1830","1630.991","2.056686","109.000000","9960"
"1393","1193.991","7.835481","304.000000","9860"
"3309","3109.991","13.754624","1390.000000","9991"
"3230","3030.991","2.507872","247.000000","9956"
"1550","1350.991","42.711216","1875.000000","9972"
"1273","1073.991","22.121257","772.000000","9991"
"3049","2849.991","0.000000","0.000000","-5"
"2387","2187.991","0.928307","66.000000","10000"
"1958","1758.991","19.415077","1109.710352","-124"
"713","514.000","45.563224","761.000000","9985"
"1109","909.991","44.268594","1309.000000","9998"
"2240","2040.991","0.000000","0.000000","-23"
"1465","1265.991","17.018480","700.097084","9993"
"1007","807.991","9.312763","244.507317","9995"
"401","202.011","162.746123","1068.298597","-7"
"6125","5925.991","99.977278","19251.707528","9984"
"747","547.999","45.993198","818.993876","9986"
"3035","2835.991","0.000000","0.000000","-17"
"1698","1498.991","23.074408","1123.922817","9991"
"2654","2454.991","1.889521","150.733064","9984"
"2730","2530.991","0.000000","0.000000","-10"
"889","689.998","28.787006","645.433381","9984"
"335","136.014","13.575651","60.000000","10000"
"2278","2078.991","6.251269","422.306448","9995"
"4874","4674.991","3.710060","563.596955","9990"
"2750","2550.991","3.474875","288.041490","9998"
"1909","1709.991","0.000000","0.000000","0"
"6047","5847.991","5.904447","1122.000000","10000"
"8844","8644.991","2.751744","773.000000","9993"
"1567","1367.991","39.075964","1737.000000","10000"
"2737","2537.991","1.576327","130.000000","9998"
"4687","4487.991","2.050276","299.000000","10000"
"1710","1510.991","1.995985","98.000000","9992"
"2546","2346.991","0.907737","69.227432","9989"
"730","530.999","0.000000","0.000000","-9"
"851","651.998","23.412108","496.013963","9978"
"3420","3220.991","12.210527","1278.000000","9983"
"7106","6906.991","5.738786","1288.000000","10000"
"2848","2648.991","8.855363","762.243583","9991"
"3570","3370.991","0.856630","93.833502","9998"
"2393","2193.991","0.000000","0.000000","-8"
"5197","4997.991","12.549389","2038.097752","9995"
"4238","4038.991","25.435397","3338.246188","9995"
"3743","3543.991","28.534351","3286.000000","9966"
"568","369.005","61.048040","732.000000","9991"
"1125","925.991","17.381534","523.000000","10000"
"1340","1140.991","18.387101","681.714189","9995"
"686","487.001","20.226737","320.082834","9966"
"613","414.003","11.356334","152.773894","9966"
"2994","2794.991","0.000000","0.000000","-6"
"3170","2970.991","0.000000","0.000000","-25"
"3331","3131.991","15.262448","1553.286782","9977"
"6351","6151.991","4.797290","959.000000","9998"
"1761","1561.991","63.756298","3236.000000","9986"
"6117","5917.991","7.891452","1517.533115","9996"
"12954","12754.991","10.111848","4191.000000","9975"
"9828","9628.991","1.120021","350.440116","-20"
"6707","6507.991","16.106113","3406.000000","9998"
"1814","1614.991","9.647324","506.271949","9964"
"3206","3006.991","2.579060","252.000000","10000"
"5496","5296.991","0.000000","0.000083","-5"
"3295","3095.991","34.875007","3508.495605","9998"
"524","325.007","83.942471","886.504395","9998"
"2066","1866.991","0.000000","0.000000","-28"
"9678","9478.991","4.736813","1459.000000","10000"
"2294","2094.991","15.145011","1031.000000","9951"
"4485","4285.991","11.588983","1614.000000","9997"
"1437","1237.991","75.863404","3051.804286","9968"
"1766","1566.991","15.475790","788.000000","9995"
"3693","3493.991","15.348884","1742.631427","-69"
"754","554.999","77.108577","1390.599295","9963"
"1147","947.991","0.000000","0.000000","-2"
"2598","2398.991","0.000000","0.000000","-31"
"1983","1783.991","0.000000","0.000000","-31"
"2232","2032.991","0.000000","0.000000","-42"
"6725","6525.991","1.180550","250.344310","9985"
"2064","1864.991","9.265353","561.494642","9982"
"995","795.998","0.000000","0.000000","-5"
"2196","1996.991","12.468201","809.071332","9998"
"940","740.998","0.000001","0.000015","-9"
"1227","1027.991","0.000000","0.000000","-9"
"6331","6131.991","1.318969","262.810659","-53"
"3858","3658.991","2.572795","305.895742","9952"
"4195","3995.991","4.632978","601.577706","9986"
"2517","2317.991","11.923526","898.097248","9986"
"4406","4206.991","11.578200","1582.776415","9953"
"3135","2935.991","0.482385","46.020959","9962"
"1477","1277.991","2.837843","117.848216","9964"
"549","350.005","12.402946","141.060825","9985"
"583","384.005","2.563950","31.992870","9987"
"2695","2495.991","0.000005","0.000392","-17"
"4083","3883.991","10.062482","1269.960742","9923"
"5630","5430.991","9.531032","1682.000000","9973"
"6899","6699.991","0.241606","52.600427","9996"
"562","363.005","54.418887","641.903228","9993"
"513","314.007","7.674924","78.310518","-16"
"2151","1951.991","0.000000","0.000000","-69"
"2130","1930.991","3.968607","249.014881","9929"
"2361","2161.991","0.000000","0.000000","-15"
"3695","3495.991","6.883820","782.000000","9993"
"1508","1308.991","10.587005","450.315260","9979"
"3964","3764.991","4.381208","536.000000","9993"
"2620","2420.991","4.461768","351.000000","9998"
"6103","5903.991","13.125114","2518.000000","9995"
"720","521.000","206.558330","3496.934753","9998"
"1098","898.991","2.122411","62.000000","-14"
"874","674.998","0.000000","0.000000","-2"
"1566","1366.991","10.198250","453.000000","9965"
"4038","3838.991","30.406144","3793.022280","9990"
"1669","1469.991","20.741797","990.758789","9993"
"4431","4231.991","9.533144","1310.955220","9998"
"10005","9805.991","0.560195","178.499800","9996"
"916","716.998","12.447238","290.000000","10000"
"1202","1002.991","3.528531","115.000000","10000"
"835","635.998","2104.870361","43499.896250","9998"
"794","594.998","65.130771","1259.241523","9959"
"2604","2404.991","3.833100","299.550822","9981"
"2354","2154.991","7.904002","553.476776","9981"
"2030","1830.991","4.268678","253.972402","9986"
"4530","4330.991","4.410590","620.713093","9909"
"551","352.005","12.845577","146.929759","9966"
"711","512.000","28.179342","468.821918","9939"
"3218","3018.991","15.361885","1507.000000","10000"
"1501","1301.991","28.033017","1186.000000","9856"
"1614","1414.991","48.413290","2226.000000","10000"
"1770","1570.991","13.555811","692.000000","9995"
"4769","4569.991","4.787925","711.000000","9996"
"572","373.005","7.177908","87.000000","9996"
"3039","2839.991","5.210526","480.845414","-43"
"11465","11265.991","6.984806","2557.000000","10000"
"3311","3111.991","3.863365","390.670805","9998"
"2787","2587.991","13.092351","1101.000000","10000"
"3732","3532.991","0.000000","0.000000","-7"
"5840","5640.991","0.522422","95.759888","9997"
"2525","2325.991","2.130154","161.000000","9998"
"4143","3943.991","2.618473","335.576106","9993"
"8753","8553.991","9.219743","2562.681154","9991"
"4214","4014.991","1.833740","239.237522","9998"
"2456","2256.991","16.357131","1199.620517","9986"
"3501","3301.991","40.942879","4393.000000","9989"
"6912","6712.991","0.935206","204.000000","10000"
"1964","1764.991","3.269957","187.538932","9995"
"648","449.002","1613.383143","23539.271839","9897"
"1103","903.991","0.578733","17.000000","10000"
"2805","2605.991","4.570157","387.000000","9974"
"1863","1663.991","0.000000","0.000000","-16"
"4388","4188.991","0.982632","133.754200","9977"
"552","353.005","3.711652","42.575075","9995"
"4004","3804.991","5.799906","717.102989","9991"
"2884","2684.991","4.245528","370.408964","-2"
"4949","4749.991","7.620347","1176.181904","9998"
"1306","1106.991","4.007195","144.142290","9998"
"1013","813.991","17.240046","455.999975","9988"
"2495","2295.991","0.775216","57.836220","9988"
"2349","2137.991","2.911805","202.290316","9986"
"2772","2572.991","12.881621","1077.000000","9983"
"1103","903.991","0.460349","13.522545","9850"
"873","673.998","20.653133","452.326110","9908"
"493","294.007","6.129221","58.555843","9986"
"815","615.998","12.559077","251.387795","9966"
"2146","1946.991","15.902144","1006.066123","9956"
"582","383.005","16.247687","202.210018","9996"
"4558","4335.991","34.843525","4909.275568","9965"
"1799","1599.991","12.593667","654.751728","9899"
"1790","1590.991","7.775914","402.000000","-9"
"1810","1610.991","8.290672","434.000000","9995"
"2053","1853.991","7.777229","468.532199","9991"
"579","380.005","5.946878","73.431943","9988"
"3069","2869.991","52.102604","4859.000000","9998"
"1970","1770.991","15.345429","883.084559","9993"
"1427","1227.991","5.955233","237.629753","9995"
"1264","1064.991","3.438699","119.000000","9995"
"1479","1279.991","58.183733","2420.000000","10000"
"3389","3189.991","31.778047","3294.000000","9955"
"3439","3239.991","14.589502","1536.000000","9986"
"2616","2416.991","0.000000","0.000000","-5"
"2614","2414.991","0.000000","0.000000","-5"
"5940","5740.991","0.026802","4.999805","9997"
"4114","3914.991","1.932645","245.861059","-38"
"5817","5617.991","1.292778","236.000000","9967"
"1562","1362.991","8.376721","371.000000","9973"
"773","573.999","14.178375","264.450452","9995"
"3691","3491.991","8.657127","982.321911","9994"
"835","635.998","76.936824","1590.000000","9989"
"1189","989.991","11.190885","360.000000","9991"
"1664","1464.991","0.000000","0.000000","-127"
"1358","1158.991","0.000000","0.000000","0"
"5640","5440.991","4.809957","850.405615","9990"
"432","233.010","17.235794","130.500434","9997"
"4696","4496.991","49.457333","7227.026801","9984"
"1017","817.991","82.355087","2189.000000","9993"
"1307","1107.991","4.138502","149.000000","9993"
"3606","3406.991","1.942051","215.000000","9995"
"2769","2569.991","135.968971","11354.770035","9970"
"3450","3250.991","17.768234","1877.011669","-49"
"4537","4337.991","3.497598","493.021068","9995"
"2169","1969.991","1.718971","110.037237","9997"
"744","544.999","0.000000","0.000000","0"
"2016","1816.991","4.616037","272.539186","9991"
"2699","2499.991","1.538738","125.000000","10000"
"1408","1208.991","165.157458","6488.258168","9918"
"2738","2538.991","4.972786","410.268184","9989"
"3658","3458.991","13.569657","1525.194556","9993"
"1006","806.991","2.936400","77.000000","9991"
"833","633.998","70.432387","1451.000000","9966"
"1999","1799.991","32.122571","1878.830194","9941"
"2402","2202.991","7.110467","509.000000","9989"
"2194","1994.991","0.061704","4.000000","-9"
"1163","963.991","207.194926","6490.212687","9995"
"4872","4672.991","2.377417","361.000000","10000"
"1406","1206.991","12.137816","476.048785","9949"
"9233","9033.991","19.819895","5818.190984","9875"
"11377","11177.991","9.101901","3306.000000","9997"
"5569","5369.991","13.822824","2411.999988","9997"
"787","587.998","19.574399","374.000000","9998"
"1258","1058.991","116.150993","3996.888604","9980"
"685","486.001","87.257113","1377.985646","9992"
"1578","1378.991","17.108958","766.640683","9998"
"8154","7954.991","4.125313","1066.359317","9998"
"2464","2264.991","18.831741","1386.002078","9957"
"3488","3288.991","26.146639","2794.380233","9955"
"4547","4347.991","6.844329","967.000000","9989"
"1829","1629.991","12.668652","671.000000","9982"
"3273","3073.991","48.736468","4868.145894","9971"
"1717","1517.991","17.005273","838.802475","9984"
"1741","1541.991","16.880161","845.795413","9995"
"3120","2920.991","6.629102","629.204587","-14"
"1149","949.991","8.778958","271.000000","10000"
"3316","3116.991","40.233251","4075.000000","9796"
"1689","1489.991","18.361630","889.000000","9995"
"3087","2875.991","5.854123","547.086839","9969"
"3532","3332.991","7.927106","858.530583","9863"
"810","610.998","0.000000","0.000000","-3"
"1714","1514.991","0.000000","0.000000","0"
"1296","1096.991","20.871950","744.000000","9983"
"605","406.004","5.064885","66.820017","9998"
"3777","3577.991","3.667444","426.392566","9988"
"3919","3719.991","24.650108","2979.666467","9995"
"3639","3439.991","3.948082","441.316735","9995"
"753","553.999","427.817243","7701.484306","9997"
"2128","1928.991","40.314076","2526.933546","9995"
"1868","1668.991","86.729699","4703.582148","9995"
"7196","6996.991","1.900052","432.000000","10000"
"2822","2622.991","3.108653","264.957346","9998"
"4725","4525.991","11.736001","1726.000000","-37"
"2106","1906.991","7.839381","485.777422","9993"
"476","277.007","49.104829","442.000000","9993"
"2808","2608.991","0.000000","0.000000","-9"
"1319","1119.991","17.735552","645.455181","9991"
"3802","3602.991","22.096509","2586.984281","9986"
"1803","1603.991","5.007624","261.000000","10000"
"3111","2911.991","0.443866","42.000000","10000"
"7381","7181.991","3.517964","821.000000","9899"
"4210","4010.991","19.089376","2488.000000","9978"
"747","547.999","0.000000","0.000000","-5"
"2771","2571.991","41.434495","3462.887822","9998"
"3689","3489.991","16.222746","1839.736487","9850"
"3856","3656.991","66.775338","7934.999999","-105"
"4886","4686.991","17.040800","2595.320768","9984"
"4760","4560.991","0.010597","1.570589","-8"
"759","559.999","4.495341","81.800687","9950"
"3556","3356.991","0.250383","27.312544","9991"
"6267","6067.991","12.037190","2373.433164","9917"
"5877","5677.991","14.747788","2721.000000","10000"
"4057","3857.991","8.192233","1027.000000","9993"
"2129","1929.991","0.000000","0.000000","-3"
"2051","1851.991","0.000000","0.000000","0"
"5825","5625.991","26.749313","4890.109965","-119"
"2860","2660.991","21.337623","1845.000000","9960"
"721","522.000","21.518662","365.000000","9998"
"793","593.998","8.544483","164.921813","9988"
"7027","6827.991","1.906411","422.976708","9998"
"7753","7553.991","15.574742","3823.000000","10000"
"2755","2555.991","23.694058","1967.912117","9985"
"2676","2476.991","1.954498","157.313748","9991"
"2670","2470.991","129.273591","10379.774135","9985"
"1201","1001.991","6.859244","223.329937","9998"
"1052","852.991","7.251783","201.000000","9989"
"2120","1920.991","3.585673","223.822105","9998"
"2518","2318.991","73.586063","5545.000000","9978"
"2551","2351.991","20.875873","1595.464757","9998"
"2178","1978.991","19.642273","1263.113757","9998"
"5636","5436.991","3.477232","614.326406","9986"
"2589","2389.991","2.061287","160.081681","-26"
"4435","4235.991","12.298914","1692.890031","9781"
"413","214.010","0.000000","0.000000","-10"
"5005","4805.991","1.553811","242.654345","9940"
"2380","2180.991","0.860734","61.000000","9965"
"8253","8053.991","41.732278","10921.698857","9985"
"6392","6192.991","0.412449","83.000000","9998"
"1756","1556.991","44.768775","2265.000000","9986"
"8008","7808.991","3.250157","824.719395","9985"
"3439","3239.991","0.000000","0.000000","-20"
"3704","3504.991","1.320734","150.421284","9995"
"2537","2337.991","13.807840","1049.000000","10000"
"638","439.002","0.000000","0.000000","-36"
"508","309.007","0.000000","0.000000","-24"
"3487","3287.991","23.669030","2528.820611","9939"
"1178","978.991","43.295267","1377.291790","9950"
"1022","822.991","54.293232","1451.936374","9970"
"848","648.998","7.848072","165.505893","9967"
"2372","2172.991","6.867218","484.892762","9888"
"4272","4072.991","3.296098","436.235018","-220"
"4109","3909.991","11.121400","1413.000000","10000"
"6044","5844.991","0.000000","0.000000","-63"
"6836","6636.991","0.000000","0.000000","-69"
"1851","1651.991","65.021658","3490.379213","-14"
"6133","5933.991","2.007045","387.000000","10000"
"2479","2279.991","13.538199","1003.000000","10000"
"2659","2459.991","4.290952","343.000000","10000"
"5414","5214.991","0.674510","114.300769","9993"
"4174","3974.991","0.874281","112.925992","9998"
"5811","5611.991","20.470765","3733.000000","10000"
"4329","4129.991","0.000000","0.000000","0"
"1733","1533.991","45.219043","2253.985252","-23"
"3723","3523.991","18.269217","2092.000000","10000"
"2872","2672.991","3.429988","297.918213","9995"
"2844","2644.991","3.062502","263.213124","9995"
"1850","1650.991","0.272654","14.627260","9998"
"1577","1377.991","21.470321","961.372740","9998"
"8391","8191.991","2.009667","534.959133","9979"
"8149","7949.991","3.122707","806.686471","9975"
"8536","8336.991","2.943303","797.354193","9979"
"5205","5005.991","1.738324","282.766344","-2"
"1131","931.991","0.000000","0.000000","-4"
"3587","3387.991","6.022327","663.000000","9994"
"4362","4162.991","0.000000","0.000000","-20"
"4211","4011.991","13.294019","1733.098234","9949"
"2339","2139.991","58.274727","4052.276890","9989"
"1332","1132.991","13.961247","513.993393","9991"
"6529","6329.991","0.416299","85.627993","9998"
"552","353.005","17.522977","201.000000","9982"
"3281","3081.991","0.000000","0.000000","-3"
"2538","2338.991","36.392903","2766.000000","10000"
"4711","4511.991","32.363914","4745.000000","10000"
"2534","2334.991","14.128715","1072.000000","10000"
"1208","1008.991","1010.021518","33115.000000","10000"
"3229","3029.991","15.045862","1481.376123","9966"
"794","594.998","0.271336","5.246027","9998"
"2484","2284.991","18.259525","1355.753973","9998"
"3689","3489.991","0.000000","0.000000","-2"
"3992","3792.991","41.942343","5169.415575","9948"
"2766","2566.991","14.337310","1195.911264","-41"
"1698","1498.991","1.706697","83.130896","9998"
"1062","862.991","1.319437","37.000000","9998"
"2570","2370.991","6.785339","522.767282","9998"
"3240","3040.991","11.437887","1130.232718","9998"
"3644","3444.991","10.107628","1131.473180","9998"
"1295","1095.991","143.999416","5128.313567","9998"
"614","415.003","178.468171","2406.686433","9998"
"2990","2790.991","5.838185","529.472312","-22"
"7257","7057.991","20.266467","4648.000000","10000"
"1730","1530.991","0.000000","0.000000","0"
"4555","4355.991","10.710390","1516.000000","10000"
"2533","2333.991","3.217242","244.000000","9998"
"1006","806.991","79.397208","2082.000000","10000"
"6841","6641.991","0.000000","0.000000","-2"
"2257","2057.991","3.364590","225.000000","10000"
"2000","1800.991","0.520841","30.480590","-36"
"4475","4275.991","3.401662","472.644770","9966"
"758","558.999","21.690927","394.000000","9998"
"2866","2666.991","59.153268","5126.337842","9998"
"2825","2625.991","189.660391","16183.662158","9998"
"1284","1084.991","1.021103","36.000000","9995"
"599","400.004","37.006113","481.000000","9977"
"3195","2995.991","34.185023","3328.000000","10000"
"1748","1548.991","365.384028","18391.000000","10000"
"3198","2998.991","15.218052","1483.000000","-18"
"2425","2225.991","7.865335","568.915195","9962"
"2790","2590.991","54.445017","4583.856024","9979"
"1118","918.991","1.975759","59.000000","9986"
"457","258.007","2.743396","23.000000","10000"
"884","684.998","17.941151","399.343577","9981"
"3032","2832.991","26.971553","2482.893412","9996"
"996","796.998","77.592648","2009.485227","9995"
"2174","1974.991","121.416277","7792.000000","9988"
"1509","1309.991","13.409046","570.785693","9970"
"4121","3921.991","10.953978","1396.000000","9998"
"2426","2226.991","2.866730","207.449366","9911"
"1430","1230.991","48.413284","1936.539165","9985"
"444","245.009","0.202489","1.612098","9997"
"2056","1856.991","16.893622","1019.387902","9995"
"835","635.998","76.211005","1575.000000","9998"
"6075","5875.991","3.627345","692.591108","9921"
"3611","3411.991","7.782312","862.826411","-60"
"447","248.009","17.868509","144.000000","9997"
"3563","3363.991","7.748228","846.962443","9910"
"3812","3612.991","0.081538","9.572695","-88"
"2658","2458.991","25.389636","2028.711717","9989"
"5482","5282.991","3.008780","516.508283","-14"
"1386","1186.991","1.146312","44.213727","9991"
"609","410.003","9.157255","122.000000","10000"
"2320","2120.991","34.880983","2404.000000","9998"
"2083","1883.991","64.064469","3921.958191","9983"
"8287","8087.991","6.407586","1684.000000","9984"
"663","464.001","0.000000","0.000000","0"
"918","718.998","0.000000","0.000000","-7"
"1342","1142.991","0.000000","0.000000","-7"
"457","258.007","135.112768","1132.754234","9983"
"1581","1381.991","112.882628","5069.197429","9952"
"976","776.998","11.685594","295.037831","9998"
"2362","2162.991","0.284556","20.000000","9998"
"899","699.998","0.000000","0.000000","0"
"11397","11197.991","25.767395","9376.000000","9882"
"7415","7215.991","0.000000","0.000000","-5"
"6640","6440.991","6.182649","1294.000000","10000"
"2814","2614.991","1875.432214","159359.698504","9991"
"402","203.011","21.525928","142.000000","9998"
"821","621.998","61.994757","1253.000000","9993"
"2212","2012.991","0.000000","0.000000","-7"
"3286","3086.991","0.681956","68.406711","-114"
"1701","1501.991","2.351595","114.772223","9976"
"428","229.010","23.271383","173.174043","9973"
"481","282.007","10.585333","97.000000","9989"
"610","411.003","140.094566","1871.000000","9976"
"1723","1523.991","28.856452","1429.000000","9991"
"2105","1905.991","3.439156","213.000000","10000"
"5476","5276.991","10.967860","1880.681380","9956"
"1037","837.991","3.968575","108.063941","9959"
"2128","1928.991","146.726675","9197.000000","10000"
"888","688.998","8.933156","200.000000","10000"
"2690","2490.991","8.017992","649.000000","9995"
"11255","11055.991","2.972806","1068.000000","10000"
"917","717.998","6.214951","145.000000","10000"
"2984","2784.991","19.867033","1797.892604","9989"
"3039","2839.991","36.493316","3367.729695","9984"
"969","769.998","9.833901","246.049480","9992"
"1018","818.991","0.309351","8.232604","9993"
"2939","2739.991","13.060447","1162.824308","9988"
"4640","4440.991","6.826566","985.119988","9986"
"4277","4077.991","1.789151","237.082831","9998"
"9027","8827.991","24.150929","6927.917169","9998"
"3385","3185.991","4.216579","436.527576","9993"
